,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,Unnamed: 0
441,,,Azad Jammu and Kashmir,Pakistan,2021-03-05 05:26:29,34.027401,73.947253,10409,308,9393.0,708.0,"Azad Jammu and Kashmir, Pakistan",257.30675543325367,2.9589778076664426,434.0
442,,,Balochistan,Pakistan,2021-03-05 05:26:29,28.328492,65.898403,19097,200,18779.0,118.0,"Balochistan, Pakistan",154.70162684188662,1.0472849138608158,435.0
443,,,Gilgit-Baltistan,Pakistan,2021-03-05 05:26:29,35.792146,74.982138,4957,102,4850.0,5.0,"Gilgit-Baltistan, Pakistan",489.0566544065416,2.057696187210006,436.0
444,,,Islamabad,Pakistan,2021-03-05 05:26:29,33.665087,73.121219,45078,504,42571.0,2003.0,"Islamabad, Pakistan",2246.5179420424483,1.1180620258219087,437.0
445,,,Khyber Pakhtunkhwa,Pakistan,2021-03-05 05:26:29,34.485332,72.09169,73258,2099,68946.0,2213.0,"Khyber Pakhtunkhwa, Pakistan",240.00625618972427,2.865216085615223,438.0
446,,,Punjab,Pakistan,2021-03-05 05:26:29,30.811346,72.13913199999998,175051,5510,163752.0,5789.0,"Punjab, Pakistan",159.11927489074372,3.1476541122301502,439.0
447,,,Sindh,Pakistan,2021-03-05 05:26:29,26.009446,68.77680699999999,259164,4405,248478.0,6281.0,"Sindh, Pakistan",541.2097982353985,1.6996959454245189,440.0
448,,,Azad Jammu and Kashmir,Pakistan,2021-03-06 04:23:41,34.027401,73.947253,10464,309,9437.0,718.0,"Azad Jammu and Kashmir, Pakistan",258.66633575305667,2.9529816513761467,441.0
449,,,Balochistan,Pakistan,2021-03-06 04:23:41,28.328492,65.898403,19106,200,18791.0,115.0,"Balochistan, Pakistan",154.77453434786017,1.0467915837956665,442.0
450,,,Gilgit-Baltistan,Pakistan,2021-03-06 04:23:41,35.792146,74.982138,4958,102,4852.0,4.0,"Gilgit-Baltistan, Pakistan",489.1553142117476,2.0572811617587736,443.0
451,,,Islamabad,Pakistan,2021-03-06 04:23:41,33.665087,73.121219,45329,506,42726.0,2097.0,"Islamabad, Pakistan",2259.026837810953,1.1162831741269386,444.0
452,,,Khyber Pakhtunkhwa,Pakistan,2021-03-06 04:23:41,34.485332,72.09169,73515,2104,69106.0,2305.0,"Khyber Pakhtunkhwa, Pakistan",240.8482339647217,2.8620009521866288,445.0
453,,,Punjab,Pakistan,2021-03-06 04:23:41,30.811346,72.13913199999998,175964,5534,164487.0,5943.0,"Punjab, Pakistan",159.9491810208158,3.1449614693914665,446.0
454,,,Sindh,Pakistan,2021-03-06 04:23:41,26.009446,68.77680699999999,259392,4411,248811.0,6170.0,"Sindh, Pakistan",541.685928538981,1.7005150505798174,447.0
455,,,Azad Jammu and Kashmir,Pakistan,2021-03-07 05:21:54,34.027401,73.947253,10534,309,9486.0,739.0,"Azad Jammu and Kashmir, Pakistan",260.3967107055332,2.9333586481868235,448.0
456,,,Balochistan,Pakistan,2021-03-07 05:21:54,28.328492,65.898403,19114,201,18804.0,109.0,"Balochistan, Pakistan",154.8393410198367,1.0515852254891702,449.0
457,,,Gilgit-Baltistan,Pakistan,2021-03-07 05:21:54,35.792146,74.982138,4959,102,4853.0,4.0,"Gilgit-Baltistan, Pakistan",489.2539740169536,2.05686630369026,450.0
458,,,Islamabad,Pakistan,2021-03-07 05:21:54,33.665087,73.121219,45519,508,42853.0,2158.0,"Islamabad, Pakistan",2268.4957230540444,1.116017487203146,451.0
459,,,Khyber Pakhtunkhwa,Pakistan,2021-03-07 05:21:54,34.485332,72.09169,73708,2109,69264.0,2335.0,"Khyber Pakhtunkhwa, Pakistan",241.4805363404979,2.8612904976393336,452.0
460,,,Punjab,Pakistan,2021-03-07 05:21:54,30.811346,72.13913199999998,177008,5552,164989.0,6467.0,"Punjab, Pakistan",160.89816459123782,3.136581397450963,453.0
461,,,Sindh,Pakistan,2021-03-07 05:21:54,26.009446,68.77680699999999,259666,4424,248999.0,6243.0,"Sindh, Pakistan",542.2581202196021,1.7037270955766253,454.0
462,,,Azad Jammu and Kashmir,Pakistan,2021-03-08 05:24:48,34.027401,73.947253,10579,311,9533.0,735.0,"Azad Jammu and Kashmir, Pakistan",261.5090946035538,2.939786369222044,455.0
463,,,Balochistan,Pakistan,2021-03-08 05:24:48,28.328492,65.898403,19117,201,18809.0,107.0,"Balochistan, Pakistan",154.86364352182787,1.0514202019145262,456.0
464,,,Gilgit-Baltistan,Pakistan,2021-03-08 05:24:48,35.792146,74.982138,4959,102,4853.0,4.0,"Gilgit-Baltistan, Pakistan",489.2539740169536,2.05686630369026,457.0
465,,,Islamabad,Pakistan,2021-03-08 05:24:48,33.665087,73.121219,45740,509,43000.0,2231.0,"Islamabad, Pakistan",2279.509531678903,1.1128115435067774,458.0
466,,,Khyber Pakhtunkhwa,Pakistan,2021-03-08 05:24:48,34.485332,72.09169,74027,2113,69397.0,2517.0,"Khyber Pakhtunkhwa, Pakistan",242.52563715849084,2.8543639482891376,459.0
467,,,Punjab,Pakistan,2021-03-08 05:24:48,30.811346,72.13913199999998,177823,5565,165678.0,6580.0,"Punjab, Pakistan",161.63898988807102,3.129516429258308,460.0
468,,,Sindh,Pakistan,2021-03-08 05:24:48,26.009446,68.77680699999999,259855,4426,249188.0,6241.0,"Sindh, Pakistan",542.6528071817826,1.7032575859614016,461.0
469,,,Azad Jammu and Kashmir,Pakistan,2021-03-09 05:28:19,34.027401,73.947253,10626,313,9584.0,729.0,"Azad Jammu and Kashmir, Pakistan",262.67091778593084,2.945605119518163,462.0
470,,,Balochistan,Pakistan,2021-03-09 05:28:19,28.328492,65.898403,19121,201,18828.0,92.0,"Balochistan, Pakistan",154.89604685781612,1.0512002510328955,463.0
471,,,Gilgit-Baltistan,Pakistan,2021-03-09 05:28:19,35.792146,74.982138,4959,102,4853.0,4.0,"Gilgit-Baltistan, Pakistan",489.2539740169536,2.05686630369026,464.0
472,,,Islamabad,Pakistan,2021-03-09 05:28:19,33.665087,73.121219,45976,511,43134.0,2331.0,"Islamabad, Pakistan",2291.270883875585,1.1114494518879416,465.0
473,,,Khyber Pakhtunkhwa,Pakistan,2021-03-09 05:28:19,34.485332,72.09169,74167,2118,69527.0,2522.0,"Khyber Pakhtunkhwa, Pakistan",242.98430209428705,2.855717502393248,466.0
474,,,Punjab,Pakistan,2021-03-09 05:28:19,30.811346,72.13913199999998,178648,5600,166503.0,6545.0,"Punjab, Pakistan",162.38890506584698,3.1346558595674177,467.0
475,,,Sindh,Pakistan,2021-03-09 05:28:19,26.009446,68.77680699999999,259956,4436,251394.0,4126.0,"Sindh, Pakistan",542.8637245531063,1.706442628752558,468.0
476,,,Azad Jammu and Kashmir,Pakistan,2021-03-10 05:24:35,34.027401,73.947253,10673,314,9628.0,731.0,"Azad Jammu and Kashmir, Pakistan",263.8327409683079,2.942003185608545,469.0
477,,,Balochistan,Pakistan,2021-03-10 05:24:35,28.328492,65.898403,19141,202,18842.0,97.0,"Balochistan, Pakistan",155.0580635377573,1.0553262629956637,470.0
478,,,Gilgit-Baltistan,Pakistan,2021-03-10 05:24:35,35.792146,74.982138,4959,103,4853.0,3.0,"Gilgit-Baltistan, Pakistan",489.2539740169536,2.077031659608792,471.0
479,,,Islamabad,Pakistan,2021-03-10 05:24:35,33.665087,73.121219,46229,512,43244.0,2473.0,"Islamabad, Pakistan",2303.879452120333,1.107529905470592,472.0
480,,,Khyber Pakhtunkhwa,Pakistan,2021-03-10 05:24:35,34.485332,72.09169,74433,2122,69849.0,2462.0,"Khyber Pakhtunkhwa, Pakistan",243.8557654722999,2.8508860317332365,473.0
481,,,Punjab,Pakistan,2021-03-10 05:24:35,30.811346,72.13913199999998,179654,5629,167269.0,6756.0,"Punjab, Pakistan",163.30334708868656,3.1332450154185265,474.0
482,,,Sindh,Pakistan,2021-03-10 05:24:35,26.009446,68.77680699999999,260150,4442,251531.0,4177.0,"Sindh, Pakistan",543.2688529693125,1.7074764558908322,475.0
483,,,Azad Jammu and Kashmir,Pakistan,2021-03-11 05:25:48,34.027401,73.947253,10730,316,9673.0,741.0,"Azad Jammu and Kashmir, Pakistan",265.2417605724673,2.9450139794967383,476.0
484,,,Balochistan,Pakistan,2021-03-11 05:25:48,28.328492,65.898403,19157,202,18845.0,110.0,"Balochistan, Pakistan",155.18767688171033,1.054444850446312,477.0
485,,,Gilgit-Baltistan,Pakistan,2021-03-11 05:25:48,35.792146,74.982138,4959,104,4855.0,0.0,"Gilgit-Baltistan, Pakistan",489.2539740169536,2.097197015527324,478.0
486,,,Islamabad,Pakistan,2021-03-11 05:25:48,33.665087,73.121219,46579,516,43435.0,2628.0,"Islamabad, Pakistan",2321.322135462869,1.1077953584233238,479.0
487,,,Khyber Pakhtunkhwa,Pakistan,2021-03-11 05:25:48,34.485332,72.09169,74722,2129,70044.0,2549.0,"Khyber Pakhtunkhwa, Pakistan",244.80258094690785,2.8492278043949573,480.0
488,,,Punjab,Pakistan,2021-03-11 05:25:48,30.811346,72.13913199999998,180944,5662,167967.0,7315.0,"Punjab, Pakistan",164.47594173029992,3.129144928817756,481.0
489,,,Sindh,Pakistan,2021-03-11 05:25:48,26.009446,68.77680699999999,260406,4448,251673.0,4285.0,"Sindh, Pakistan",543.8034554154403,1.7081019638564396,482.0
490,,,Azad Jammu and Kashmir,Pakistan,2021-03-12 05:26:50,34.027401,73.947253,10816,317,9739.0,760.0,"Azad Jammu and Kashmir, Pakistan",267.36764979979563,2.9308431952662723,483.0
491,,,Balochistan,Pakistan,2021-03-12 05:26:50,28.328492,65.898403,19171,202,18849.0,120.0,"Balochistan, Pakistan",155.30108855766915,1.0536748213447396,484.0
492,,,Gilgit-Baltistan,Pakistan,2021-03-12 05:26:50,35.792146,74.982138,4959,103,4856.0,0.0,"Gilgit-Baltistan, Pakistan",489.2539740169536,2.077031659608792,485.0
493,,,Islamabad,Pakistan,2021-03-12 05:26:50,33.665087,73.121219,46963,520,43658.0,2785.0,"Islamabad, Pakistan",2340.459250901537,1.1072546472755147,486.0
494,,,Khyber Pakhtunkhwa,Pakistan,2021-03-12 05:26:50,34.485332,72.09169,75052,2138,70245.0,2669.0,"Khyber Pakhtunkhwa, Pakistan",245.88371972414188,2.848691573842136,487.0
495,,,Punjab,Pakistan,2021-03-12 05:26:50,30.811346,72.13913199999998,182576,5698,168186.0,8692.0,"Punjab, Pakistan",165.959410300155,3.120892121637017,488.0
496,,,Sindh,Pakistan,2021-03-12 05:26:50,26.009446,68.77680699999999,260661,4452,252532.0,3677.0,"Sindh, Pakistan",544.3359695707628,1.7079655184319864,489.0
497,,,Azad Jammu and Kashmir,Pakistan,2021-03-13 05:25:15,34.027401,73.947253,10892,317,9808.0,767.0,"Azad Jammu and Kashmir, Pakistan",269.2463426053415,2.91039294895336,490.0
498,,,Balochistan,Pakistan,2021-03-13 05:25:15,28.328492,65.898403,19188,202,18860.0,126.0,"Balochistan, Pakistan",155.43880273561925,1.0527412966437355,491.0
499,,,Gilgit-Baltistan,Pakistan,2021-03-13 05:25:15,35.792146,74.982138,4960,103,4856.0,1.0,"Gilgit-Baltistan, Pakistan",489.3526338221597,2.0766129032258065,492.0
500,,,Islamabad,Pakistan,2021-03-13 05:25:15,33.665087,73.121219,47365,522,43808.0,3035.0,"Islamabad, Pakistan",2360.4934186263936,1.1020795946373905,493.0
501,,,Khyber Pakhtunkhwa,Pakistan,2021-03-13 05:25:15,34.485332,72.09169,75357,2147,70360.0,2850.0,"Khyber Pakhtunkhwa, Pakistan",246.88295404855512,2.849104927213132,494.0
502,,,Punjab,Pakistan,2021-03-13 05:25:15,30.811346,72.13913199999998,183815,5732,168979.0,9104.0,"Punjab, Pakistan",167.08564654896034,3.1183526915648887,495.0
503,,,Sindh,Pakistan,2021-03-13 05:25:15,26.009446,68.77680699999999,260959,4453,252625.0,3881.0,"Sindh, Pakistan",544.9582802307085,1.7063983231082278,496.0
504,,,Azad Jammu and Kashmir,Pakistan,2021-03-14 05:25:37,34.027401,73.947253,10952,320,9864.0,768.0,"Azad Jammu and Kashmir, Pakistan",270.7295211360357,2.9218407596785974,497.0
505,,,Balochistan,Pakistan,2021-03-14 05:25:37,28.328492,65.898403,19206,202,18868.0,136.0,"Balochistan, Pakistan",155.58461774756634,1.0517546600020826,498.0
506,,,Gilgit-Baltistan,Pakistan,2021-03-14 05:25:37,35.792146,74.982138,4960,103,4856.0,1.0,"Gilgit-Baltistan, Pakistan",489.3526338221597,2.0766129032258065,499.0
507,,,Islamabad,Pakistan,2021-03-14 05:25:37,33.665087,73.121219,47710,524,44043.0,3143.0,"Islamabad, Pakistan",2377.6869207783225,1.0983022427164115,500.0
508,,,Khyber Pakhtunkhwa,Pakistan,2021-03-14 05:25:37,34.485332,72.09169,75725,2153,70514.0,3058.0,"Khyber Pakhtunkhwa, Pakistan",248.0885875940767,2.843182568504457,501.0
509,,,Punjab,Pakistan,2021-03-14 05:25:37,30.811346,72.13913199999998,185468,5753,169752.0,9963.0,"Punjab, Pakistan",168.58820386879512,3.101882804580844,502.0
510,,,Sindh,Pakistan,2021-03-14 05:25:37,26.009446,68.77680699999999,261179,4453,252674.0,4052.0,"Sindh, Pakistan",545.4177042078496,1.7049609654681273,503.0
511,,,Azad Jammu and Kashmir,Pakistan,2021-03-15 05:25:51,34.027401,73.947253,11017,320,9926.0,771.0,"Azad Jammu and Kashmir, Pakistan",272.3362978776209,2.904601978760098,504.0
512,,,Balochistan,Pakistan,2021-03-15 05:25:51,28.328492,65.898403,19220,202,18881.0,137.0,"Balochistan, Pakistan",155.69802942352518,1.0509885535900103,505.0
513,,,Gilgit-Baltistan,Pakistan,2021-03-15 05:25:51,35.792146,74.982138,4961,103,4856.0,2.0,"Gilgit-Baltistan, Pakistan",489.4512936273659,2.076194315662165,506.0
514,,,Islamabad,Pakistan,2021-03-15 05:25:51,33.665087,73.121219,48081,526,44152.0,3403.0,"Islamabad, Pakistan",2396.176165121411,1.093987229882906,507.0
515,,,Khyber Pakhtunkhwa,Pakistan,2021-03-15 05:25:51,34.485332,72.09169,76104,2159,70655.0,3290.0,"Khyber Pakhtunkhwa, Pakistan",249.33025909883932,2.8369073898875223,508.0
516,,,Punjab,Pakistan,2021-03-15 05:25:51,30.811346,72.13913199999998,186659,5769,170695.0,10195.0,"Punjab, Pakistan",169.6708086890754,3.090662652216073,509.0
517,,,Sindh,Pakistan,2021-03-15 05:25:51,26.009446,68.77680699999999,261411,4458,252713.0,4240.0,"Sindh, Pakistan",545.9021876746529,1.7053605242319565,510.0
518,,,Azad Jammu and Kashmir,Pakistan,2021-03-16 05:25:13,34.027401,73.947253,11089,322,9985.0,782.0,"Azad Jammu and Kashmir, Pakistan",274.11611211445387,2.903778519253314,511.0
519,,,Balochistan,Pakistan,2021-03-16 05:25:13,28.328492,65.898403,19233,202,18890.0,141.0,"Balochistan, Pakistan",155.803340265487,1.050278167732543,512.0
520,,,Gilgit-Baltistan,Pakistan,2021-03-16 05:25:13,35.792146,74.982138,4961,103,4856.0,2.0,"Gilgit-Baltistan, Pakistan",489.4512936273659,2.076194315662165,513.0
521,,,Islamabad,Pakistan,2021-03-16 05:25:13,33.665087,73.121219,48495,526,44409.0,3560.0,"Islamabad, Pakistan",2416.8083677037257,1.084647901845551,514.0
522,,,Khyber Pakhtunkhwa,Pakistan,2021-03-16 05:25:13,34.485332,72.09169,76379,2169,70861.0,3349.0,"Khyber Pakhtunkhwa, Pakistan",250.2312080798677,2.839785804998756,515.0
523,,,Punjab,Pakistan,2021-03-16 05:25:13,30.811346,72.13913199999998,188225,5812,171156.0,11257.0,"Punjab, Pakistan",171.0942840447083,3.0877938637269224,516.0
524,,,Sindh,Pakistan,2021-03-16 05:25:13,26.009446,68.77680699999999,261582,4461,252857.0,4264.0,"Sindh, Pakistan",546.2592854023399,1.7053925728834554,517.0
525,,,Azad Jammu and Kashmir,Pakistan,2021-03-17 05:25:07,34.027401,73.947253,11161,322,10045.0,794.0,"Azad Jammu and Kashmir, Pakistan",275.8959263512869,2.885046142818744,518.0
526,,,Balochistan,Pakistan,2021-03-17 05:25:07,28.328492,65.898403,19247,202,18896.0,149.0,"Balochistan, Pakistan",155.91675194144585,1.0495142100067545,519.0
527,,,Gilgit-Baltistan,Pakistan,2021-03-17 05:25:07,35.792146,74.982138,4965,103,4856.0,6.0,"Gilgit-Baltistan, Pakistan",489.84593284819016,2.0745216515609264,520.0
528,,,Islamabad,Pakistan,2021-03-17 05:25:07,33.665087,73.121219,48938,529,44636.0,3773.0,"Islamabad, Pakistan",2438.8858211915644,1.0809595815113,521.0
529,,,Khyber Pakhtunkhwa,Pakistan,2021-03-17 05:25:07,34.485332,72.09169,76819,2179,71104.0,3536.0,"Khyber Pakhtunkhwa, Pakistan",251.67272644951305,2.836537835691691,522.0
530,,,Punjab,Pakistan,2021-03-17 05:25:07,30.811346,72.13913199999998,189362,5853,173289.0,10220.0,"Punjab, Pakistan",172.12780350789777,3.0909052502614043,523.0
531,,,Sindh,Pakistan,2021-03-17 05:25:07,26.009446,68.77680699999999,261823,4468,253041.0,4314.0,"Sindh, Pakistan",546.7625634863898,1.7064963735042376,524.0
532,,,Azad Jammu and Kashmir,Pakistan,2021-03-18 05:26:22,34.027401,73.947253,11264,328,10106.0,830.0,"Azad Jammu and Kashmir, Pakistan",278.4420494956452,2.9119318181818183,525.0
533,,,Balochistan,Pakistan,2021-03-18 05:26:22,28.328492,65.898403,19269,202,18908.0,159.0,"Balochistan, Pakistan",156.09497028938122,1.0483159478955837,526.0
534,,,Gilgit-Baltistan,Pakistan,2021-03-18 05:26:22,35.792146,74.982138,4965,103,4856.0,6.0,"Gilgit-Baltistan, Pakistan",489.84593284819016,2.0745216515609264,527.0
535,,,Islamabad,Pakistan,2021-03-18 05:26:22,33.665087,73.121219,49476,531,44828.0,4117.0,"Islamabad, Pakistan",2465.697717300949,1.073247635217075,528.0
536,,,Khyber Pakhtunkhwa,Pakistan,2021-03-18 05:26:22,34.485332,72.09169,77443,2188,71297.0,3958.0,"Khyber Pakhtunkhwa, Pakistan",253.7170615919192,2.825303771806361,529.0
537,,,Punjab,Pakistan,2021-03-18 05:26:22,30.811346,72.13913199999998,191186,5896,174269.0,11021.0,"Punjab, Pakistan",173.7857977918534,3.083907817518019,530.0
538,,,Sindh,Pakistan,2021-03-18 05:26:22,26.009446,68.77680699999999,262207,4469,253237.0,4501.0,"Sindh, Pakistan",547.5644671555815,1.7043786016391629,531.0
539,,,Azad Jammu and Kashmir,Pakistan,2021-03-19 05:26:09,34.027401,73.947253,11377,328,10178.0,871.0,"Azad Jammu and Kashmir, Pakistan",281.23536906178583,2.883009580733058,532.0
540,,,Balochistan,Pakistan,2021-03-19 05:26:09,28.328492,65.898403,19290,202,18910.0,178.0,"Balochistan, Pakistan",156.26508780331952,1.0471747019180924,533.0
541,,,Gilgit-Baltistan,Pakistan,2021-03-19 05:26:09,35.792146,74.982138,4967,103,4856.0,8.0,"Gilgit-Baltistan, Pakistan",490.0432524586024,2.073686329776525,534.0
542,,,Islamabad,Pakistan,2021-03-19 05:26:09,33.665087,73.121219,50096,536,44976.0,4584.0,"Islamabad, Pakistan",2496.5961849363,1.0699457042478442,535.0
543,,,Khyber Pakhtunkhwa,Pakistan,2021-03-19 05:26:09,34.485332,72.09169,77972,2196,71518.0,4258.0,"Khyber Pakhtunkhwa, Pakistan",255.4501598136065,2.8163956292002257,536.0
544,,,Punjab,Pakistan,2021-03-19 05:26:09,30.811346,72.13913199999998,193054,5919,174566.0,12569.0,"Punjab, Pakistan",175.48378755195708,3.065981538844054,537.0
545,,,Sindh,Pakistan,2021-03-19 05:26:09,26.009446,68.77680699999999,262503,4473,253310.0,4720.0,"Sindh, Pakistan",548.1826012339168,1.7039805259368463,538.0
546,,,Azad Jammu and Kashmir,Pakistan,2021-03-20 05:25:46,34.027401,73.947253,11483,330,10242.0,911.0,"Azad Jammu and Kashmir, Pakistan",283.8556511326787,2.8738134633806496,539.0
547,,,Balochistan,Pakistan,2021-03-20 05:25:46,28.328492,65.898403,19306,203,18919.0,184.0,"Balochistan, Pakistan",156.39470114727249,1.0514865844815084,540.0
548,,,Gilgit-Baltistan,Pakistan,2021-03-20 05:25:46,35.792146,74.982138,4967,103,4856.0,8.0,"Gilgit-Baltistan, Pakistan",490.0432524586024,2.073686329776525,541.0
549,,,Islamabad,Pakistan,2021-03-20 05:25:46,33.665087,73.121219,50843,539,45161.0,5143.0,"Islamabad, Pakistan",2533.8238548130844,1.060126271069764,542.0
550,,,Khyber Pakhtunkhwa,Pakistan,2021-03-20 05:25:46,34.485332,72.09169,78653,2202,71861.0,4590.0,"Khyber Pakhtunkhwa, Pakistan",257.6812371084439,2.799638920320904,543.0
551,,,Punjab,Pakistan,2021-03-20 05:25:46,30.811346,72.13913199999998,195087,5944,175265.0,13878.0,"Punjab, Pakistan",177.33176034761595,3.046845766247879,544.0
552,,,Sindh,Pakistan,2021-03-20 05:25:46,26.009446,68.77680699999999,262796,4478,253456.0,4862.0,"Sindh, Pakistan",548.7944704398365,1.7039833178587194,545.0
553,,,Azad Jammu and Kashmir,Pakistan,2021-03-21 05:25:44,34.027401,73.947253,11609,333,10296.0,980.0,"Azad Jammu and Kashmir, Pakistan",286.9703260471364,2.868464122663451,546.0
554,,,Balochistan,Pakistan,2021-03-21 05:25:44,28.328492,65.898403,19327,203,18925.0,199.0,"Balochistan, Pakistan",156.5648186612108,1.0503440782325244,547.0
555,,,Gilgit-Baltistan,Pakistan,2021-03-21 05:25:44,35.792146,74.982138,4972,103,4856.0,13.0,"Gilgit-Baltistan, Pakistan",490.5365514846328,2.071600965406275,548.0
556,,,Islamabad,Pakistan,2021-03-21 05:25:44,33.665087,73.121219,51414,543,45381.0,5490.0,"Islamabad, Pakistan",2562.2803467804792,1.0561325708950868,549.0
557,,,Khyber Pakhtunkhwa,Pakistan,2021-03-21 05:25:44,34.485332,72.09169,79245,2208,72111.0,4926.0,"Khyber Pakhtunkhwa, Pakistan",259.6207345512394,2.7862956653416617,550.0
558,,,Punjab,Pakistan,2021-03-21 05:25:44,30.811346,72.13913199999998,197177,5974,176699.0,14504.0,"Punjab, Pakistan",179.23154546464843,3.0297651348788146,551.0
559,,,Sindh,Pakistan,2021-03-21 05:25:44,26.009446,68.77680699999999,263058,4479,253584.0,4995.0,"Sindh, Pakistan",549.3416026307954,1.7026663321396802,552.0
560,,,Azad Jammu and Kashmir,Pakistan,2021-03-22 05:25:43,34.027401,73.947253,11704,336,10355.0,1013.0,"Azad Jammu and Kashmir, Pakistan",289.3186920540688,2.8708133971291865,553.0
561,,,Balochistan,Pakistan,2021-03-22 05:25:43,28.328492,65.898403,19342,203,18941.0,198.0,"Balochistan, Pakistan",156.68633117116673,1.0495295212490952,554.0
562,,,Gilgit-Baltistan,Pakistan,2021-03-22 05:25:43,35.792146,74.982138,4972,103,4856.0,13.0,"Gilgit-Baltistan, Pakistan",490.5365514846328,2.071600965406275,555.0
563,,,Islamabad,Pakistan,2021-03-22 05:25:43,33.665087,73.121219,52086,545,45636.0,5905.0,"Islamabad, Pakistan",2595.7702987981493,1.0463464270629343,556.0
564,,,Khyber Pakhtunkhwa,Pakistan,2021-03-22 05:25:43,34.485332,72.09169,80037,2215,72322.0,5500.0,"Khyber Pakhtunkhwa, Pakistan",262.2154676166012,2.7674700451041394,557.0
565,,,Punjab,Pakistan,2021-03-22 05:25:43,30.811346,72.13913199999998,199040,5982,177698.0,15360.0,"Punjab, Pakistan",180.9249902842808,3.005426045016077,558.0
566,,,Sindh,Pakistan,2021-03-22 05:25:43,26.009446,68.77680699999999,263290,4479,253730.0,5081.0,"Sindh, Pakistan",549.8260860975987,1.7011660146606404,559.0
567,,,Azad Jammu and Kashmir,Pakistan,2021-03-23 05:26:18,34.027401,73.947253,11792,338,10406.0,1048.0,"Azad Jammu and Kashmir, Pakistan",291.49402056575354,2.866350067842605,560.0
568,,,Balochistan,Pakistan,2021-03-23 05:26:18,28.328492,65.898403,19347,203,18958.0,186.0,"Balochistan, Pakistan",156.72683534115205,1.0492582829379231,561.0
569,,,Gilgit-Baltistan,Pakistan,2021-03-23 05:26:18,35.792146,74.982138,4974,103,4856.0,15.0,"Gilgit-Baltistan, Pakistan",490.7338710950448,2.070767993566546,562.0
570,,,Islamabad,Pakistan,2021-03-23 05:26:18,33.665087,73.121219,52676,548,45818.0,6310.0,"Islamabad, Pakistan",2625.1736792898537,1.0403219682587896,563.0
571,,,Khyber Pakhtunkhwa,Pakistan,2021-03-23 05:26:18,34.485332,72.09169,80519,2225,72500.0,5794.0,"Khyber Pakhtunkhwa, Pakistan",263.79458546698527,2.763322942411108,564.0
572,,,Punjab,Pakistan,2021-03-23 05:26:18,30.811346,72.13913199999998,200969,6039,178898.0,16032.0,"Punjab, Pakistan",182.6784283181352,3.004941060561579,565.0
573,,,Sindh,Pakistan,2021-03-23 05:26:18,26.009446,68.77680699999999,263464,4479,253835.0,5150.0,"Sindh, Pakistan",550.1894486977011,1.7000425105517265,566.0
574,,,Azad Jammu and Kashmir,Pakistan,2021-03-24 05:25:40,34.027401,73.947253,11946,339,10459.0,1148.0,"Azad Jammu and Kashmir, Pakistan",295.30084546120185,2.837769964841788,567.0
575,,,Balochistan,Pakistan,2021-03-24 05:25:40,28.328492,65.898403,19374,203,18975.0,196.0,"Balochistan, Pakistan",156.94555785907272,1.047796015278208,568.0
576,,,Gilgit-Baltistan,Pakistan,2021-03-24 05:25:40,35.792146,74.982138,4975,103,4856.0,16.0,"Gilgit-Baltistan, Pakistan",490.832530900251,2.07035175879397,569.0
577,,,Islamabad,Pakistan,2021-03-24 05:25:40,33.665087,73.121219,53136,552,46067.0,6517.0,"Islamabad, Pakistan",2648.0983488257584,1.038843721770551,570.0
578,,,Khyber Pakhtunkhwa,Pakistan,2021-03-24 05:25:40,34.485332,72.09169,81204,2238,72948.0,6018.0,"Khyber Pakhtunkhwa, Pakistan",266.03876747427404,2.7560218708438007,571.0
579,,,Punjab,Pakistan,2021-03-24 05:25:40,30.811346,72.13913199999998,202743,6048,178942.0,17753.0,"Punjab, Pakistan",184.2909731973771,2.9830869623118925,572.0
580,,,Sindh,Pakistan,2021-03-24 05:25:40,26.009446,68.77680699999999,263664,4482,253981.0,5201.0,"Sindh, Pakistan",550.6071068587385,1.6998907700709995,573.0
581,,,Azad Jammu and Kashmir,Pakistan,2021-03-25 05:27:00,34.027401,73.947253,12016,339,10511.0,1166.0,"Azad Jammu and Kashmir, Pakistan",297.03122041367834,2.821238348868176,574.0
582,,,Balochistan,Pakistan,2021-03-25 05:27:00,28.328492,65.898403,19395,205,18986.0,204.0,"Balochistan, Pakistan",157.11567537301104,1.05697344676463,575.0
583,,,Gilgit-Baltistan,Pakistan,2021-03-25 05:27:00,35.792146,74.982138,4977,103,4858.0,16.0,"Gilgit-Baltistan, Pakistan",491.0298505106632,2.0695197910387786,576.0
584,,,Islamabad,Pakistan,2021-03-25 05:27:00,33.665087,73.121219,53684,554,46307.0,6823.0,"Islamabad, Pakistan",2675.4086073163585,1.0319648312346323,577.0
585,,,Khyber Pakhtunkhwa,Pakistan,2021-03-25 05:27:00,34.485332,72.09169,81787,2246,73171.0,6370.0,"Khyber Pakhtunkhwa, Pakistan",267.9487793140541,2.7461577023243304,578.0
586,,,Punjab,Pakistan,2021-03-25 05:27:00,30.811346,72.13913199999998,205314,6099,179895.0,19320.0,"Punjab, Pakistan",186.62798158775533,2.9705719044975014,579.0
587,,,Sindh,Pakistan,2021-03-25 05:27:00,26.009446,68.77680699999999,263815,4482,255247.0,4086.0,"Sindh, Pakistan",550.9224387703216,1.698917802247787,580.0
